y_x,area
12795_28078,10518.97804645077
12795_28079,13212.329373411036
12795_28080,5625.387749403118
12795_28081,0.0
12795_28082,1002.2481849913197
12795_28083,0.0
12796_28061,9415.314046652891
12796_28062,4253.936303858487
12796_28063,5563.047850274685
12796_28064,17740.874990381693
12796_28065,1736.2810493136294
12796_28066,1443.4181850951154
12796_28067,58888.863515475525
12796_28068,6651.6066710312025
12796_28069,13031.470036590768
12796_28070,26109.021747918283
12796_28071,0.0
12796_28072,5773.812540740064
12796_28073,10057.457774972918
12796_28074,9310.028433540641
12796_28075,15466.581260374844
12796_28076,15537.618134233777
12796_28077,17193.5136555168
12796_28078,4876.608624148846
12796_28079,5062.683729996609
12796_28080,9180.785888377644
12796_28081,836.2091427025928
12796_28082,0.0
12797_28061,9555.235251518616
12797_28062,12780.74001183026
12797_28063,10181.985601743465
12797_28064,20575.663305064816
12797_28065,4860.69421814471
12797_28066,8069.392431503469
12797_28067,8647.05034157608
12797_28068,16813.191440714512
12797_28069,5963.493127117282
12797_28070,4945.714334244842
12797_28071,1383.3133467827524
12797_28072,15429.468191546684
12797_28073,10474.806807217252
12797_28074,9644.718200161955
12797_28075,6702.560939283353
12797_28076,3983.1753368956506
12797_28077,350.7400926350068
12797_28078,22041.27278040069
12797_28079,13594.692354319226
12797_28080,28093.07370862378
12797_28081,384.47675749518584
12798_28060,81889.49018335559
12798_28061,25672.84600664808
12798_28062,29074.98480408567
12798_28063,14698.18900662645
12798_28064,9752.376692252768
12798_28065,16772.38242398078
12798_28066,11340.679394646535
12798_28067,25654.929804531923
12798_28068,28753.499004095287
12798_28069,1244.7417023942462
12798_28070,7347.071760996118
12798_28071,2292.8273593908452
12798_28072,18639.44153590214
12798_28073,14433.718683802537
12798_28074,6907.015208511896
12798_28075,2568.7795407735084
12798_28076,6738.08447956544
12798_28077,1167.892232201338
12798_28078,6361.701841079771
12798_28079,16663.507102574404
12798_28080,12549.823007262537
12798_28081,10033.835920817597
12798_28082,19854.357134176906
12799_28059,19919.958581897557
12799_28060,16636.726931327372
12799_28061,20131.56160716116
12799_28062,3895.342761302041
12799_28063,15908.616535405039
12799_28064,5161.003338877436
12799_28065,7290.772179442962
12799_28066,9373.400126015122
12799_28067,5777.49318926662
12799_28068,9695.370162278869
12799_28069,7268.816605232117
12799_28070,535.0279969765411
12799_28071,13443.472054760776
12799_28072,3271.060578994775
12799_28073,1168.4407559587041
12799_28074,3046.371814659234
12799_28075,0.0
12799_28076,6678.688546084829
12799_28077,5227.127274933933
12799_28078,1328.5647632925095
12799_28079,24941.17505118833
12800_28060,35728.15247155182
12800_28061,11640.957591100774
12800_28062,29336.92351016694
12800_28063,42574.63981858834
12800_28064,3167.2854960417076
12800_28065,2060.964192463492
12800_28066,2169.2298775192617
12800_28067,0.0
12800_28068,3967.6069704167066
12800_28069,737.5979972195403
12800_28070,1872.3579415844692
12800_28071,7847.154981804209
12800_28072,0.0
12800_28073,3980.0665339646703
12800_28074,12768.342904275598
12800_28075,2629.33239405351
12800_28076,12583.42188659911
12800_28077,50646.14499404182
12800_28078,449.02542967235337
12800_28079,10008.169978329724
12801_28061,1620.5083351051212
12801_28062,579.8135061527332
12801_28063,3463.877812230962
12801_28064,22531.849858408717
12801_28065,0.0
12801_28066,4816.966563497798
12801_28067,0.0
12801_28068,4083.515786295069
12801_28069,11565.43785771285
12801_28070,16455.731431661832
12801_28071,13217.936428543298
12801_28072,9343.460523444837
12801_28073,6687.886590742153
12801_28074,8449.237435625528
12801_28075,15149.149144739367
12801_28076,3224.3902339856268
12801_28077,1936.7180476198141
12801_28078,8639.506890803637
12801_28079,2966.1304104112896
12802_28061,0.0
12802_28062,9316.655520641018
12802_28063,4077.393220985528
12802_28064,3773.479778996785
12802_28065,375.71638448978854
12802_28066,978.0979181478227
12802_28067,0.0
12802_28068,1969.2700186004529
12802_28069,11854.982368658279
12802_28070,1858.9242003561053
12802_28071,15272.005666118619
12802_28072,13564.493245982429
12802_28073,18838.106448878265
12802_28074,7861.358683637181
12802_28075,5222.130881894676
12802_28076,11442.158795279121
12802_28077,1532.0502630439735
12802_28078,13265.393646560391
12802_28079,123536.89595214605
12803_28062,3008.351191360692
12803_28063,0.0
12803_28064,1351.874631088716
12803_28065,140.59728634546437
12803_28066,74.98499101582598
12803_28067,1994.2826580277426
12803_28068,89.28187886943941
12803_28069,319.4134026650551
12803_28070,8955.170924153013
12803_28071,26514.898963199637
12803_28072,17129.7276477044
12803_28073,8170.586656525168
12803_28074,9890.425385502638
12803_28075,14955.161381675789
12803_28076,4706.763000314821
12803_28077,2061.788933104881
12804_28062,10824.213557692205
12804_28063,0.0
12804_28064,6011.6302611221045
12804_28065,2447.273444977554
12804_28066,0.0
12804_28067,5680.559807603828
12804_28068,590.6282805023344
12804_28069,7014.671047225202
12804_28070,5227.047776172749
12804_28071,5684.403011963223
12804_28072,83.70104369241392
12804_28073,0.0
12804_28074,106.9761595042315
12804_28075,2878.9653421990583
12804_28076,23476.10279089302
12805_28061,3689.354737718122
12805_28062,39.422744490981
12805_28063,225.3210546811121
12805_28064,947.180574603694
12805_28065,0.0
12805_28066,0.0
12805_28067,14655.27947464634
12805_28068,1887.1161262264545
12805_28069,17992.897180970438
12805_28070,27710.91842448844
12805_28071,160.37862350415443
12805_28072,0.0
12805_28073,17228.810530472394
12805_28074,13620.473069626038
12805_28075,10421.049568410795
12806_28059,13818.158853456916
12806_28060,683.2370113151808
12806_28061,6620.908375985085
12806_28062,9108.26731596253
12806_28063,20385.212730173735
12806_28064,24415.005266052358
12806_28065,11481.074466120266
12806_28066,0.0
12806_28067,1394.0780952967182
12806_28068,12832.618644067496
12806_28069,32629.804863740053
12806_28070,36456.627037633654
12806_28071,445.3900011270519
12806_28072,0.0
12806_28073,5974.284509214782
12806_28074,31601.049654497343
12806_28075,3200.9135296271834
12807_28060,11077.179772641022
12807_28061,17100.693369649936
12807_28062,2734.913392178194
12807_28063,12414.909685381735
12807_28064,2707.593918456448
12807_28065,16777.73333968781
12807_28066,6205.5606767506
12807_28068,13598.002463295408
12807_28069,8775.514059528336
12807_28070,6698.337596397451
12807_28071,7519.554731679809
12807_28072,24409.21325981926
12807_28073,18075.21775242529
12807_28074,2593.3170932567223
12808_28060,23072.959649678247
12808_28061,110.96482269639743
12808_28062,20482.3929631142
12808_28063,28797.360144875107
12808_28064,23251.21566706729
12808_28065,4707.736247353484
12808_28069,11232.070847184641
12808_28070,12765.404661890703
12808_28071,3127.5207156782344
12808_28072,638.2472779815464
12809_28060,38061.38605690304
12809_28061,10612.732993802443
12809_28062,99278.14264228812
12809_28063,13872.928561426355
12809_28064,10150.080019902096
12809_28065,2341.5223985030593
12809_28069,35134.659237610984
12809_28070,2997.872844090372
12809_28071,706.1772438787482
12810_28060,22505.31971432417
12810_28061,63801.70776626965
12810_28062,84750.45184953371
12810_28063,9111.716332729697
12810_28064,13044.496288078284
12810_28065,0.0
12811_28060,240.75972860155233
12811_28061,47736.72206396874
12811_28062,10156.152878981346
12811_28063,9825.159151559345
12811_28064,8742.734136625075
12812_28060,32161.136175620668
12812_28061,21424.432104204
12812_28062,23190.953201847227
12812_28063,11146.636397722363
12812_28064,1058.5817996151777
12813_28060,4040.506044985554
12813_28061,29538.497502041973
12813_28062,16267.597684839207
12813_28063,9512.941743572475
12813_28064,0.0
12814_28060,11354.188630850713
12814_28061,1281.4745880530566
12814_28062,0.0
12814_28063,0.0
12815_28062,0.0
12839_28046,0.0
12839_28047,465.6602785871953
12839_28048,4252.411306986413
12839_28049,4605.890536913273
12839_28050,391.74079227496514
12840_28038,21921.430655831977
12840_28039,2057.574561273388
12840_28042,997.9702968596337
12840_28043,6501.829152206125
12840_28044,2775.2164285993795
12840_28045,1608.3963743525808
12840_28046,4360.199727136876
12840_28047,0.0
12840_28048,497.54722785200244
12840_28049,4838.517243803571
12840_28050,1040.7418006233027
12840_28051,0.0
12841_28038,5888.701014904005
12841_28039,12635.570341566388
12841_28040,9714.896875875129
12841_28041,3323.79932451329
12841_28042,34336.533913013765
12841_28043,6197.578975034177
12841_28044,7592.626114461034
12841_28045,4186.68407082094
12841_28046,23325.157349468653
12841_28047,0.0
12841_28048,0.0
12841_28049,9528.156277301845
12841_28050,14405.700252925315
12841_28051,87.97304236472955
12841_28052,1593.1424770887963
12841_28053,4004.0654562840027
12841_28054,0.0
12842_28039,22210.961010604038
12842_28040,2979.0306875018746
12842_28041,0.0
12842_28042,12390.464423178359
12842_28043,21401.55823837953
12842_28044,23919.71927664926
12842_28045,0.0
12842_28046,14779.487320319447
12842_28047,6682.8884100703035
12842_28048,12269.337014887476
12842_28049,5405.044045049389
12842_28050,14618.381938635936
12842_28051,4860.56110304005
12842_28052,10855.358557146616
12842_28053,10098.98130966354
12842_28054,0.0
12842_28055,348.5889977731601
12843_28039,39237.28804937132
12843_28040,165.09637323914257
12843_28041,0.0
12843_28042,8303.838044218066
12843_28043,7894.837058535325
12843_28044,18860.791041949768
12843_28045,0.0
12843_28046,11428.656780569361
12843_28047,10907.074288070233
12843_28048,0.0
12843_28049,1111.2380972419012
12843_28050,42690.950862814025
12843_28051,72204.43267122572
12843_28052,8614.437106246243
12843_28053,29382.792343517514
12843_28054,22481.778657349816
12843_28055,59501.56664302751
12844_28035,11119.83847289983
12844_28036,3915.8685219840504
12844_28040,0.0
12844_28041,0.0
12844_28042,2653.81763260314
12844_28043,10418.97231033441
12844_28044,26929.148121306738
12844_28045,337.9126951796637
12844_28046,5850.3899377968455
12844_28047,7367.144215664522
12844_28048,10970.979165038985
12844_28049,46173.84965747166
12844_28050,17549.68247850019
12844_28051,3222.5597395203868
12844_28052,28145.110226686564
12844_28053,5262.738782625367
12844_28054,42641.437159407615
12844_28055,35378.171755317344
12845_28034,10242.312351460923
12845_28035,14762.170431774575
12845_28036,7048.98163840667
12845_28037,1482.6317774787549
12845_28039,888.4254999101481
12845_28040,1198.1036272375866
12845_28041,0.0
12845_28042,9979.069907737043
12845_28043,8775.893044504359
12845_28044,49730.772060111834
12845_28045,19425.511423628755
12845_28046,10219.225971543608
12845_28047,20299.088456799785
12845_28048,10685.432280367935
12845_28049,16887.32743534152
12845_28050,7061.867766236071
12845_28051,7961.1956273376745
12845_28052,1585.8383995148686
12845_28053,7705.359624164262
12845_28054,31062.019476157773
12845_28055,18552.53361897774
12845_28056,13861.771792336089
12845_28057,1292.344789497063
12845_28058,11974.405424062938
12846_28033,0.0
12846_28034,698.0715793085603
12846_28035,8950.101273067448
12846_28036,538.8008446961388
12846_28037,282.6315065511018
12846_28038,5444.696194416878
12846_28039,7694.345049209291
12846_28040,0.0
12846_28041,0.0
12846_28042,120.44574801498176
12846_28043,0.0
12846_28044,5254.21923799914
12846_28045,36330.41510129889
12846_28046,26875.980737985723
12846_28047,5101.608594400896
12846_28048,9936.477737725634
12846_28049,46838.68833640455
12846_28050,1566.2770379097813
12846_28051,4983.502984078019
12846_28052,28454.272875173785
12846_28053,26973.05920725835
12846_28054,18796.003959735663
12846_28055,31468.976898881105
12846_28056,14707.980036403982
12846_28057,44680.32614391414
12846_28058,32299.42679637908
12847_28034,0.0
12847_28035,22678.96392945292
12847_28036,6240.918005382066
12847_28037,0.0
12847_28038,12882.982348712296
12847_28039,813.9305089769508
12847_28040,202.3470821011164
12847_28041,3594.482405286204
12847_28042,0.0
12847_28043,761.8157363615833
12847_28044,10246.50744911804
12847_28045,128491.03300295235
12847_28046,22583.642485303986
12847_28047,8855.98138089603
12847_28048,16787.662228920846
12847_28049,5437.82640632106
12847_28050,6767.858744257153
12847_28051,0.0
12847_28052,5669.578778436435
12847_28053,26172.43452873527
12847_28054,0.0
12847_28055,148.6357287351849
12847_28056,54992.69533279432
12847_28057,15008.132486022714
12847_28058,22168.083873762647
12848_28034,443.9401322114143
12848_28035,41759.808808383765
12848_28036,14800.964814728508
12848_28037,2056.2961244553303
12848_28038,12395.836525048226
12848_28039,0.0
12848_28040,4703.933490131174
12848_28041,770.9114614191091
12848_28042,775.1294446563643
12848_28043,1040.0880635800333
12848_28044,52215.37349496769
12848_28045,12042.709706838295
12848_28046,97748.05296801176
12848_28047,30389.82239423169
12848_28048,16976.085520806093
12848_28049,12589.350189066194
12848_28050,5087.938954192798
12848_28051,32914.491598513945
12848_28052,90146.64356275565
12848_28053,904.9023464942096
12848_28054,15421.754309111298
12848_28055,0.0
12848_28056,35681.31395560563
12848_28057,120564.61515670373
12848_28058,49960.95819529264
12848_28059,2880.870023672872
12849_28034,0.0
12849_28035,1242.6474329529915
12849_28036,15247.233946905271
12849_28037,14521.885753020484
12849_28038,8719.042405490276
12849_28039,339.52449215182185
12849_28040,19617.751687070533
12849_28041,13460.5827381101
12849_28042,4671.998074763344
12849_28043,447.6915998652487
12849_28044,0.0
12849_28045,177122.2881725929
12849_28046,89791.75425450898
12849_28047,13147.363432315415
12849_28048,37529.56117743073
12849_28049,3709.035364251115
12849_28050,4235.150209015264
12849_28051,19993.80835202763
12849_28052,33433.653860773564
12849_28053,3194.961547787682
12849_28054,33336.733770277
12849_28055,7603.925208832801
12849_28056,49158.5242679357
12849_28057,47712.78213463804
12849_28058,224023.43706012281
12849_28059,25697.4316605432
12849_28060,26446.937965172103
12850_28034,698.5370212455397
12850_28035,643.4235358569169
12850_28036,39791.038665154905
12850_28037,54413.98709465117
12850_28038,4271.339969958911
12850_28039,9949.970956775964
12850_28040,49731.287132021585
12850_28041,967.7212769717903
12850_28042,33091.07831951451
12850_28043,4029.051442968288
12850_28044,3491.4087409878607
12850_28045,225386.16200920602
12850_28046,259830.0260075664
12850_28047,54729.945157598704
12850_28048,85244.79308518379
12850_28049,32600.09685437624
12850_28050,13336.088892741403
12850_28051,6544.555120158319
12850_28052,50308.24050719598
12850_28053,35522.802589806975
12850_28054,33325.841697022035
12850_28055,24526.95195280273
12850_28056,39225.668153230086
12850_28057,26299.93808931793
12850_28058,2773.755368537636
12850_28059,24561.21888236979
12850_28060,80462.43926671236
12851_28034,576.5882864117203
12851_28035,11027.798467571709
12851_28036,8271.919887672266
12851_28037,19041.252773401124
12851_28038,17013.867588794135
12851_28039,18289.339837687832
12851_28040,53876.34531734213
12851_28041,52922.390813078964
12851_28042,202249.94736395343
12851_28043,400094.31943443103
12851_28044,4063.827309774367
12851_28045,425695.8067202225
12851_28046,102142.94180155695
12851_28047,252520.78395552665
12851_28048,83773.44337217473
12851_28049,8308.590644577029
12851_28050,17679.84711229381
12851_28051,36750.13282454246
12851_28052,4320.672690631902
12851_28053,0.0
12851_28054,27467.304151916924
12851_28055,3706.201702154381
12851_28056,3286.1167112415346
12851_28057,0.0
12851_28058,0.0
12851_28059,1355.797362815387
12851_28060,4009.14365268786
12852_28034,4969.121102296393
12852_28035,31315.838108731234
12852_28036,1898.5660042120674
12852_28037,93418.51700582114
12852_28038,73488.21039540463
12852_28039,33344.062502863446
12852_28040,22644.515566763348
12852_28041,54674.49216697147
12852_28042,29899.676556336934
12852_28043,100070.64056285338
12852_28044,50640.986352760236
12852_28045,864154.2723174797
12852_28046,219516.98257354688
12852_28047,52915.51127474396
12852_28048,49526.26309558729
12852_28049,8075.980037215259
12852_28050,16815.532784545016
12852_28051,28789.958516088907
12852_28052,2981.6986067679522
12852_28053,24376.89049757679
12852_28054,2246.519339797989
12852_28055,10302.833255157197
12852_28056,0.0
12852_28057,0.0
12852_28058,1753.8811745671976
12852_28059,8557.437543694301
12852_28060,2077.6829627485176
12853_28033,2571.628385305886
12853_28034,941.4398308041153
12853_28035,5864.546716767156
12853_28036,58278.1727910555
12853_28037,4670.947380387687
12853_28038,24481.394489361104
12853_28039,69045.48329362247
12853_28040,134248.5661956507
12853_28041,116298.96243836462
12853_28042,395679.4625522606
12853_28043,853638.5167509192
12853_28044,772803.9572681922
12853_28045,691946.8903024229
12853_28046,435109.74721792014
12853_28047,97104.88354106293
12853_28048,51804.496652888534
12853_28049,11674.006387710095
12853_28050,65921.39484758215
12853_28051,986816.1096507915
12853_28052,377906.1081818254
12853_28053,78120.88843423701
12853_28054,2825.4702166538787
12853_28055,8762.876774563796
12853_28056,5597.508052487864
12853_28057,19.42127226825264
12853_28058,648.979350249872
12853_28059,1.8846939227552375
12853_28060,16785.39753560175
12854_28032,0.0
12854_28033,1681.217602864013
12854_28034,2323.6300474535765
12854_28035,29098.77775971805
12854_28036,60982.1234842467
12854_28037,2532.743460479964
12854_28038,4599.280130963434
12854_28039,7657.81836448486
12854_28040,0.0
12854_28041,41028.97496203438
12854_28042,25065.089210463568
12854_28043,3270.650507172429
12854_28044,21338.278766613523
12854_28045,318285.6833115193
12854_28046,470002.2133734493
12854_28047,232763.47969150773
12854_28048,328450.9854489213
12854_28049,207188.33415967604
12854_28050,27035.179978407992
12854_28051,718810.2218807479
12854_28052,198284.68383755977
12854_28053,5274.780669387002
12854_28054,0.0
12854_28055,1045.1692871609298
12854_28056,436.5918264586608
12854_28057,272.39304564893956
12854_28058,0.0
12854_28059,6491.096972460056
12855_28032,0.0
12855_28033,0.0
12855_28034,1470.658503871855
12855_28035,9426.65904609596
12855_28036,1870.4753807552038
12855_28037,7782.078170356728
12855_28038,0.0
12855_28039,16716.4030986623
12855_28040,0.0
12855_28041,1548.6444534017035
12855_28042,102.9779972272776
12855_28043,0.0
12855_28044,744.6251209032339
12855_28045,24464.911230532816
12855_28046,71316.11021632173
12855_28047,4392.057056993683
12855_28048,19398.714142138102
12855_28049,17056.7304143245
12855_28050,33532.36115034395
12855_28051,7329.356626988091
12855_28052,24680.015353551506
12855_28053,0.0
12855_28054,32.59469490071409
12855_28055,0.0
12855_28056,4841.752386475554
12855_28057,9280.752783718191
12855_28058,14.659152258679494
12855_28059,3079.609272683823
12856_28032,0.0
12856_28033,288.00821171093367
12856_28034,5248.992587903822
12856_28035,5075.705782673171
12856_28036,0.0
12856_28037,1601.5044002055795
12856_28038,0.0
12856_28039,2215.9539866133046
12856_28040,0.0
12856_28041,360.3300458258175
12856_28042,0.0
12856_28043,3010.8039030667865
12856_28044,27160.49745766966
12856_28045,51840.46575204976
12856_28046,16057.042249280996
12856_28047,10895.239330394888
12856_28048,0.0
12856_28049,4901.061657316676
12856_28050,21523.499356492062
12856_28051,24946.14706591862
12856_28052,11625.729417738767
12856_28053,20583.76819312803
12856_28054,26733.698702824455
12856_28055,1652.3505973156678
12856_28056,0.0
12856_28057,97.78222595772915
12856_28058,8407.877656335106
12856_28059,7095.1380764046835
12856_28060,2007.9828528119306
12857_28032,194.67756081970813
12857_28033,7917.784089764121
12857_28034,1204.9859489419275
12857_28035,196.90363799126754
12857_28036,4567.921504948489
12857_28037,241.12375874934202
12857_28038,0.0
12857_28039,0.0
12857_28040,0.0
12857_28041,15626.637134798191
12857_28042,5821.382779391477
12857_28043,13284.780475384241
12857_28044,40724.416847790715
12857_28045,34258.990449030935
12857_28046,6154.542495642577
12857_28047,14731.398745618037
12857_28048,1315.1090949498107
12857_28049,11355.701777592642
12857_28050,10630.81254402757
12857_28051,25533.29914024436
12857_28052,637.5753495417305
12857_28053,8237.072601301705
12857_28054,16942.61396734394
12857_28055,32721.06247901284
12857_28056,40187.253749294716
12857_28057,7399.467900066375
12857_28058,132.00502829807215
12857_28059,7841.061662727038
12857_28060,0.0
12858_28032,258.99852518385256
12858_28033,3683.3786769649823
12858_28034,5065.566717789439
12858_28035,0.0
12858_28036,4276.199735399385
12858_28037,0.0
12858_28038,0.0
12858_28039,0.0
12858_28040,5075.043165868036
12858_28041,23344.6093258252
12858_28042,30983.03561352205
12858_28043,44492.73352247009
12858_28044,32863.698691883845
12858_28045,2381.2404219876144
12858_28046,31100.292907537245
12858_28047,4705.447051881284
12858_28048,0.0
12858_28049,2153.1439746722226
12858_28050,22344.058079991657
12858_28051,35791.00116467707
12858_28052,19713.958050483227
12858_28053,14931.484522404437
12858_28054,0.0
12858_28055,159.240696491803
12858_28056,10506.614340445438
12858_28057,4836.383027124228
12858_28058,8815.643807779341
12858_28059,2288.8317212166007
12858_28060,0.0
12859_28031,0.0
12859_28032,4224.157632588882
12859_28033,319.2930236915816
12859_28034,4414.519455709747
12859_28035,2390.319184204409
12859_28036,14618.698469082663
12859_28037,2393.4158357285023
12859_28038,1035.8346745309898
12859_28039,1521.2704020302374
12859_28040,4896.689963972769
12859_28041,2615.647434694347
12859_28042,6840.865675739496
12859_28043,7283.057352659891
12859_28044,29818.242470049434
12859_28045,4873.5819564484555
12859_28046,17905.58477452297
12859_28047,21425.55691571049
12859_28048,0.0
12859_28049,0.0
12859_28050,21935.657854645182
12859_28051,17337.874423306013
12859_28052,1658.190401935684
12859_28053,15831.81580181496
12859_28054,298.0405140204728
12859_28055,0.0
12859_28056,0.0
12859_28057,3437.1815884397884
12859_28058,39486.34951124826
12859_28059,10743.178697044526
12859_28060,0.0
12860_28031,0.0
12860_28032,0.0
12860_28033,0.0
12860_28034,0.0
12860_28035,886.5862790107817
12860_28036,4536.686911055756
12860_28037,419.9461761106611
12860_28038,0.0
12860_28039,6697.8580672911585
12860_28040,6235.49477543452
12860_28041,4023.7094708532923
12860_28042,21019.908394770413
12860_28043,3860.0087140728533
12860_28044,29673.61979415612
12860_28045,29.805617095577194
12860_28046,48842.92565010997
12860_28047,172.30104306421615
12860_28048,0.0
12860_28049,0.0
12860_28050,4432.097915250977
12860_28051,618.8023692882392
12860_28052,726.5006929116818
12860_28053,113.10621241689242
12860_28054,0.0
12860_28055,0.0
12860_28056,8967.993981699421
12860_28057,5183.441566484911
12860_28058,331.5329871791833
12860_28059,58772.53435698487
12860_28060,676.9128140071558
12860_28061,15790.867275736076
12861_28030,608.1606020590032
12861_28031,1517.7213489740054
12861_28032,0.0
12861_28033,0.0
12861_28034,0.0
12861_28035,14300.856009399795
12861_28036,2231.0361742729388
12861_28037,5780.794351567229
12861_28038,74.91369606926159
12861_28039,5016.299821547384
12861_28040,18368.743102859607
12861_28041,6527.012533137044
12861_28042,24187.09819146417
12861_28043,934.1470634657312
12861_28044,32301.736245186774
12861_28045,4195.189173684536
12861_28046,27238.16986913985
12861_28047,15617.442195826572
12861_28048,12061.067587968013
12861_28049,3967.089182967129
12861_28050,16214.720798820175
12861_28051,3671.481342857855
12861_28052,0.0
12861_28053,2966.8404460741954
12861_28054,0.0
12861_28056,7692.675393226617
12861_28057,6916.2487249615515
12861_28058,1996.178236807957
12861_28059,30695.71920096505
12861_28060,0.0
12861_28061,1262.9688493615588
12862_28027,0.0
12862_28028,0.0
12862_28029,0.0
12862_28030,251.83973802496587
12862_28031,5744.257833875654
12862_28032,470.14153200555717
12862_28033,261.38303457234025
12862_28034,0.0
12862_28035,6598.527025790908
12862_28036,925.4927646103856
12862_28037,9504.991899569502
12862_28038,1261.9309249925616
12862_28039,8873.653193612068
12862_28040,12362.368185144229
12862_28041,7627.303065084552
12862_28042,1052.6089365743107
12862_28043,12659.917416400496
12862_28044,6756.0129470468555
12862_28045,10100.53317003971
12862_28046,30089.788947678582
12862_28047,10140.334458872116
12862_28048,2019.3823362024905
12862_28049,1935.7845102779363
12862_28050,1093.710496149285
12862_28051,0.0
12862_28052,0.0
12863_28026,0.0
12863_28027,1858.7512684854169
12863_28028,0.0
12863_28029,0.0
12863_28030,3856.7081424979533
12863_28031,332.47858545299374
12863_28032,2565.8096942864067
12863_28033,0.0
12863_28034,0.0
12863_28035,5769.688726220805
12863_28036,1987.9320752289152
12863_28037,3842.759771916328
12863_28038,16233.336050918568
12863_28039,19011.96422950518
12863_28040,8073.963465959681
12863_28041,9790.235296354937
12863_28042,14099.71342874732
12863_28043,33191.914335366535
12863_28044,6181.762301484851
12863_28045,7036.1121337429795
12863_28046,28141.58414218523
12863_28047,2659.2100159165657
12863_28048,130.11701606526114
12863_28049,0.0
12864_28024,0.0
12864_28025,229.4030049825478
12864_28026,779.6975750960008
12864_28027,4047.3891277254247
12864_28028,1276.7926369539778
12864_28029,0.0
12864_28030,3345.2092316912795
12864_28031,2221.4405986528327
12864_28032,75.80514426625945
12864_28033,4010.452281205532
12864_28034,152.23587741792062
12864_28035,12701.046326380983
12864_28036,139.8132619333697
12864_28037,3143.2595069588783
12864_28038,20058.808631490632
12864_28039,10835.176920591357
12864_28040,6488.374405714163
12864_28041,409.4082989507285
12864_28042,12339.015405950327
12864_28043,1512.4511904788785
12864_28044,614.115278183668
12864_28045,453.4770774472482
12864_28046,24126.116049235672
12864_28047,8736.73261844188
12864_28048,126.83697605090872
12864_28049,0.0
12865_28024,0.0
12865_28025,658.0797298326705
12865_28026,3059.229666167859
12865_28027,10890.712729397384
12865_28028,2291.900432411342
12865_28029,900.3712403457619
12865_28030,0.0
12865_28031,374.65405969989683
12865_28032,2601.77080543352
12865_28033,13895.980760982407
12865_28034,5584.0978892180665
12865_28035,333.22716949059065
12865_28036,12153.333142189385
12865_28037,4483.178146626637
12865_28038,5621.955341545706
12865_28039,2410.729067382289
12865_28040,12968.002857505237
12865_28041,0.0
12865_28042,2509.52834272656
12865_28043,0.0
12865_28044,475.4245080688114
12865_28045,21515.79789177993
12865_28046,16891.73840964365
12865_28047,17677.634248761482
12865_28048,0.0
12865_28049,0.0
12866_28024,0.0
12866_28025,1898.7823265390332
12866_28026,5661.326876128332
12866_28027,5080.031230043448
12866_28028,14364.278825590163
12866_28029,7590.746211169128
12866_28030,485.88316566483576
12866_28031,586.8186849908777
12866_28032,3714.142033550393
12866_28033,3055.715320908179
12866_28034,3230.021279388885
12866_28035,6014.9795633148715
12866_28036,658.874417962489
12866_28037,10171.150296755617
12866_28038,3169.4356620588896
12866_28039,0.0
12866_28040,3766.625421873733
12866_28041,3541.234268827794
12866_28042,3660.5532632847535
12866_28043,14024.434163946196
12866_28044,0.0
12866_28045,853.8770430366718
12866_28046,13813.21733647559
12866_28047,36515.069616936424
12866_28048,123.49807456159935
12866_28049,0.0
12867_28024,0.0
12867_28025,0.0
12867_28026,0.0
12867_28027,9398.18991967469
12867_28028,5943.482877393969
12867_28029,0.0
12867_28030,4410.271339264378
12867_28031,2066.1109192625368
12867_28032,3607.432450679199
12867_28033,9001.383635412649
12867_28034,1065.9797502870026
12867_28035,3379.608623042732
12867_28036,1379.5081790194376
12867_28037,32798.193573442186
12867_28038,527.9502852814965
12867_28039,0.0
12867_28040,3656.30565040367
12867_28041,384.24194261800596
12867_28042,0.0
12867_28043,6679.925929521684
12867_28044,8192.460890681341
12867_28045,0.0
12867_28046,16781.35333970224
12867_28047,6615.725771186759
12867_28048,0.0
12867_28049,0.0
12868_28025,0.0
12868_28026,1498.6134420981534
12868_28027,3243.6359012404364
12868_28028,669.774276645223
12868_28029,15438.314554130826
12868_28030,5767.340617093826
12868_28031,13128.1997332152
12868_28032,566.0963325349069
12868_28033,0.0
12868_28034,0.0
12868_28035,8218.903426501267
12868_28036,9412.99030102551
12868_28037,23071.850326649448
12868_28038,22899.067013015265
12868_28039,937.333159168769
12868_28040,403.87506833855247
12868_28041,0.0
12868_28042,0.0
12868_28043,7679.662261211745
12868_28044,5036.180307902744
12868_28045,0.0
12868_28046,9179.621776434133
12868_28047,7313.35915424024
12868_28048,3829.956611436601
12868_28049,0.0
12869_28025,0.0
12869_28026,0.0
12869_28027,12833.958318981417
12869_28028,1902.700450086964
12869_28029,13429.728718689728
12869_28030,272.8252396342315
12869_28031,7706.878772370378
12869_28032,0.0
12869_28033,845.6993249401261
12869_28034,0.0
12869_28035,0.0
12869_28036,7031.293080962662
12869_28037,55033.39986634905
12869_28038,0.0
12869_28039,1905.3404922066306
12869_28040,6156.296400835717
12869_28041,4006.084952517616
12869_28042,0.0
12869_28043,7967.343207859514
12869_28044,0.0
12869_28045,0.0
12869_28046,0.0
12869_28047,133.27474365262924
12869_28048,0.0
12870_28025,0.0
12870_28026,419.0488431352958
12870_28027,0.0
12870_28028,6289.249975833485
